time,type
1720325530,start
1720326946,start
1720326956,start
1720330471,start
1720337622,start
1720338896,start
1720339751,start
1720342941,start
1720343738,start
1720343814,start
1720343836,start
1720345156,start
1720345353,start
1720345393,start
1720346926,start
1720346966,start
1720347014,start
1720347345,start
1720347377,start
1720347909,start
1720348364,start
1720348383,start
1720348487,start
1720348746,start
1720348746,start
1720349068,start
1720349259,start
1720349467,start
1720349695,start
1720349800,start
1720349983,start
1720350087,start
1720350502,start
1720350970,start
1720351101,start
1720351208,start
1720351800,start
1720351901,start
1720352144,start
1720352712,start
1720353276,start
1720353537,start
1720353612,start
1720355220,start
1720356291,start
1720356532,start
1720357007,start
1720357999,start
1720358421,start
1720358912,start
1720359157,start
1720361384,start
1720362010,start
1720362152,start
1720362223,start
1720362496,start
1720362897,start
1720363004,start
1720363854,start
1720364613,start
1720364799,start
1720367194,start
1720400727,start
1720400895,start
1720400917,start
1720400917,start
1720401499,start
1720401841,start
1720402010,start
1720402682,start
1720402771,start
1720402930,start
1720403244,start
1720403396,start
1720403599,start
1720403816,start
1720403816,start
1720403885,start
1720403977,start
1720403982,start
1720404112,start
1720404381,start
1720404408,start
1720404457,start
1720404478,start
1720404478,start
1720404730,start
1720404929,start
1720405061,start
1720405269,start
1720405944,start
1720406113,start
1720406250,start
1720406757,start
1720406373,start
1720406434,start
1720406877,start
1720406932,start
1720407091,start
1720407563,start
1720407668,start
1720408033,start
1720408167,start
1720408196,start
1720408537,start
1720408759,start
1720409127,start
1720409485,start
1720409661,start
1720409936,start
1720409778,start
1720409897,start
1720410008,start
1720413693,start
1720412235,start
1720412444,start
1720412653,start
1720415899,start
1720416203,start
1720416431,start
1720416450,start
1720417614,start
1720418509,start
1720418828,start
1720419140,start
1720419136,start
1720419279,start
1720419172,start
1720419220,start
1720423112,start
1720422989,start
1720419989,start
1720422985,start
1720420088,start
1720421067,start
1720421090,start
1720421251,start
1720421303,start
1720421553,start
1720421954,start
1720423857,start
1720422405,start
1720427167,start
1720422566,start
1720422868,start
1720423135,start
1720423333,start
1720423402,start
1720423511,start
1720423702,start
1720424881,start
1720424326,start
1720424471,start
1720424844,start
1720425034,start
1720425223,start
1720425335,start
1720425414,start
1720425472,start
1720425495,start
1720425612,start
1720425743,start
1720425781,start
1720425885,start
1720428040,start
1720426165,start
1720426218,start
1720426869,start
1720457086,start
1720426809,start
1720428034,start
1720427997,start
1720428020,start
1720428028,start
1720428028,start
1720428794,start
1720428028,start
1720428262,start
1720428527,start
1720428902,start
1720433260,start
1720429474,start
1720429509,start
1720429754,start
1720429950,start
1720430134,start
1720430385,start
1720430428,start
1720430550,start
1720430634,start
1720431229,start
1720431039,start
1720431122,start
1720430979,start
1720431591,start
1720431591,start
1720432800,start
1720431986,start
1720432875,start
1720433057,start
1720433099,start
1720433120,start
1720434197,start
1720435434,start
1720435858,start
1720436591,start
1720437277,start
1720437374,start
1720438198,start
1720438719,start
1720461632,start
1720439291,start
1720439331,start
1720439462,start
1720440786,start
1720440038,start
1720440323,start
1720440609,start
1720440811,start
1720441091,start
1720449310,start
1720455573,start
1720456274,start
1720454123,start
1720442596,start
1720443972,start
1720442568,start
1720447454,start
1720447549,start
1720449028,start
1720449317,start
1720451262,start
1720450473,start
1720450595,start
1720450661,start
1720451975,start
1720452426,start
1720453006,start
1720455196,start
1720455253,start
1720456216,start
1720457200,start
1720457909,start
1720457972,start
1720458199,start
1720480796,start
1720464681,start
1720465176,start
1720470676,start
1720484472,start
1720487504,start
1720487562,start
1720487565,start
1720487581,start
1720487710,start
1720487856,start
1720488144,start
1720488977,start
1720489242,start
1720489275,start
1720489463,start
1720489632,start
1720491264,start
1720490817,start
1720490910,start
1720491236,start
1720500043,start
1720500117,start
1720491666,start
1720491424,start
1720491174,start
1720500048,start
1720491596,start
1720491643,start
1720497262,start
1720498197,start
1720495903,start
1720497318,start
1720497375,start
1720500048,start
1720500160,start
1720492334,start
1720500057,start
1720492539,start
1720493440,start
1720495662,start
1720496548,start
1720497429,start
1720500052,start
1720500052,start
1720504698,start
1720496329,start
1720497505,start
1720498148,start
1720498269,start
1720499010,start
1720498517,start
1720499988,start
1720500051,start
1720504672,start
1720500044,start
1720500345,start
1720501087,start
1720501468,start
1720502626,start
1720503550,start
1720503633,start
1720503750,start
1720503854,start
1720503923,start
1720504038,start
1720504101,start
1720504667,start
1720504148,start
1720504887,start
1720505136,start
1720505226,start
1720505338,start
1720505313,start
1720505317,start
1720505667,start
1720505710,start
1720505754,start
1720505856,start
1720505921,start
1720506090,start
1720506169,start
1720506230,start
1720506300,start
1720506343,start
1720506319,start
1720506476,start
1720506638,start
1720506638,start
1720506738,start
1720506743,start
1720507488,start
1720511852,start
1720511852,start
1720507115,start
1720509995,start
1720509199,start
1720507374,start
1720508640,start
1720536055,start
1720508465,start
1720508571,start
1720511890,start
1720508469,start
1720509104,start
1720509798,start
1720509482,start
1720509724,start
1720509645,start
1720518551,start
1720510010,start
1720510292,start
1720511704,start
1720510313,start
1720510874,start
1720511010,start
1720510831,start
1720511317,start
1720511847,start
1720511910,start
1720511970,start
1720512074,start
1720512107,start
1720512291,start
1720512354,start
1720512455,start
1720512560,start
1720512606,start
1720512599,start
1720512690,start
1720512823,start
1720512801,start
1720512852,start
1720512945,start
1720513140,start
1720513491,start
1720514469,start
1720514548,start
1720514653,start
1720515018,start
1720515125,start
1720515360,start
1720515695,start
1720515936,start
1720516111,start
1720516926,start
1720517101,start
1720517143,start
1720517166,start
1720517267,start
1720517269,start
1720517355,start
1720518441,start
1720518966,start
1720519641,start
1720519662,start
1720519845,start
1720520154,start
1720520214,start
1720520389,start
1720520847,start
1720520845,start
1720520927,start
1720521087,start
1720521168,start
1720521687,start
1720523706,start
1720523694,start
1720524219,start
1720524218,start
1720524289,start
1720559529,start
1720524509,start
1720524573,start
1720524576,start
1720524873,start
1720525019,start
1720525037,start
1720525540,start
1720525985,start
1720526249,start
1720526540,start
1720526658,start
1720527097,start
1720527540,start
1720528086,start
1720528546,start
1720534443,start
1720534527,start
1720534568,start
1720534863,start
1720535512,start
1720535771,start
1720535992,start
1720536011,start
1720536132,start
1720536342,start
1720536603,start
1720536744,start
1720536885,start
1720537083,start
1720537105,start
1720537265,start
1720537388,start
1720537547,start
1720537608,start
1720537671,start
1720537840,start
1720538559,start
1720546509,start
1720538422,start
1720552147,start
1720571085,start
1720571262,start
1720572438,start
1720573536,start
1720573778,start
1720580773,start
1720574396,start
1720574665,start
1720574837,start
1720575165,start
1720575231,start
1720575272,start
1720575913,start
1720576109,start
1720576208,start
1720576226,start
1720576374,start
1720576455,start
1720576574,start
1720576977,start
1720576978,start
1720576998,start
1720577101,start
1720577065,start
1720577252,start
1720577536,start
1720577598,start
1720577770,start
1720577986,start
1720578006,start
1720578072,start
1720578132,start
1720578156,start
1720578195,start
1720578233,start
1720578292,start
1720579307,start
1720579535,start
1720579554,start
1720580050,start
1720580310,start
1720580435,start
1720580497,start
1720580591,start
1720580747,start
1720580879,start
1720580841,start
1720581304,start
1720581452,start
1720581495,start
1720581524,start
1720581544,start
1720581563,start
1720581917,start
1720582209,start
1720582400,start
1720582509,start
1720582840,start
1720582915,start
1720583358,start
1720583822,start
1720584350,start
1720584380,start
1720584380,start
1720584407,start
1720585632,start
1720585710,start
1720585107,start
1720585657,start
1720586037,start
1720586409,start
1720587932,start
1720588334,start
1720588614,start
1720589926,start
1720590251,start
1720590226,start
1720590378,start
1720591019,start
1720591236,start
1720591236,start
1720591342,start
1720591416,start
1720591462,start
1720591462,start
1720592010,start
1720592328,start
1720594120,start
1720594924,start
1720594335,start
1720594119,start
1720594814,start
1720594956,start
1720596018,start
1720595918,start
1720596077,start
1720596356,start
1720596356,start
1720596496,start
1720596496,start
1720596608,start
1720596609,start
1720596590,start
1720596589,start
1720596506,start
1720596506,start
1720596698,start
1720596719,start
1720596728,start
1720596732,start
1720597030,start
1720597007,start
1720596998,start
1720597032,start
1720597036,start
1720597043,start
1720597060,start
1720614977,start
1720597875,start
1720597828,start
1720597890,start
1720597846,start
1720597898,start
1720597851,start
1720611860,start
1720606673,start
1720597942,start
1720598363,start
1720597950,start
1720598279,start
1720598237,start
1720598227,start
1720598396,start
1720598300,start
1720598420,start
1720611865,start
1720601812,start
1720612032,start
1720613694,start
1720602285,start
1720601825,start
1720601851,start
1720602283,start
1720602181,start
1720611767,start
1720602311,start
1720602304,start
1720613601,start
1720602296,start
1720614954,start
1720604910,start
1720604834,start
1720605707,start
1720604918,start
1720605790,start
1720604917,start
1720614980,start
1720605699,start
1720606568,start
1720606560,start
1720606463,start
1720611795,start
1720610242,start
1720610178,start
1720614949,start
1720613845,start
1720614958,start
1720612007,start
1720612521,start
1720612513,start
1720613576,start
1720613585,start
1720613607,start
1720613716,start
1720613836,start
1720613974,start
1720614906,start
1720614303,start
1720614311,start
1720614416,start
1720614753,start
1720614906,start
1720614761,start
1720614920,start
1720615118,start
1720615214,start
1720615294,start
1720615461,start
1720615549,start
1720615610,start
1720615776,start
1720615807,start
